source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
682916727282270208,682916727282270208_8,1,9,2,30,"@guardiannews If NATO don't stop support Erdoğan , so @NATO support Hitler",non-rumor
682996350909157376,682996350909157376,None,1,2,32,turkey's president says all he wants is same powers as hitler URL URL,non-rumor
682996350909157376,682996350909157376_1,1,2,2,32,@TelegraphNews why is this country a member of NATO ?,non-rumor
682996350909157376,682996350909157376_2,1,3,2,32,"@TelegraphNews  "" Birds of a feather , flock together  """,non-rumor
682996350909157376,682996350909157376_3,1,4,2,32,@TelegraphNews islamist who loves the nazis ... Quelle Surprise   2E   2E   2E,non-rumor
682996350909157376,682996350909157376_4,1,5,2,32,@TelegraphNews 2015 in mass shootings in the United States $URL$,non-rumor
682996350909157376,682996350909157376_5,1,6,2,32,@TelegraphNews looks similars,non-rumor
682996350909157376,682996350909157376_6,1,7,2,32,@TelegraphNews @ceydak al birini vur ötekine birleşsinler,non-rumor
682996350909157376,682996350909157376_7,1,8,2,32,"@OffencePolice @TelegraphNews With the way the EU political leadership behaves , Erdogan would fit in perfectly .",non-rumor
682996350909157376,682996350909157376_8,1,9,2,32,@simsekogun @TelegraphNews @ceydak SŐZÜN YALNIŚ KİMSE DEME AMA ŚUNU DE BİZİM GİBİ CEVIRMENLER DİKATE ALMIYOR ODA BEYIN EKSIKLIYINDEN § İMSİK .,non-rumor
682996350909157376,682996350909157376_9,1,10,2,32,@TelegraphNews @The_NewSchmoo he better cut the puppet strings attached by the CIA,non-rumor
682996350909157376,682996350909157376_10,1,11,2,32,@TelegraphNews @ury1974 He is a born looser . Winners wants more power than their idols .,non-rumor
682996350909157376,682996350909157376_11,1,12,2,32,@TelegraphNews @SevimGozay hitlerin bıyıgı dayımın bıyıgı gibi aynen,non-rumor
682996350909157376,682996350909157376_12,1,13,2,32,@TelegraphNews amk daha ne kadar adımız çıkacak . yurt dışında türk üm diyince ağız yüz dalsalar haklılar adamlar . Bravo amk ..,non-rumor
682996350909157376,682996350909157376_13,1,14,2,32,"@TelegraphNews and the same end too , I hope",non-rumor
682996350909157376,682996350909157376_14,1,15,2,32,@EdSt0ne ' s account is temporarily unavailable because it violates the Twitter Media Policy . Learn more .,non-rumor
682996350909157376,682996350909157376_15,1,16,2,32,@TelegraphNews You gotta love an honest man .,non-rumor
682996350909157376,682996350909157376_16,1,17,2,32,@simsekogun @ceydak 1940 ? ? :) ),non-rumor
682996350909157376,682996350909157376_17,1,18,2,32,@TelegraphNews @ceydak He is a FASIST ... nothing more than that .,non-rumor
682996350909157376,682996350909157376_18,1,19,2,32,@TelegraphNews @UniteKurdistan Tayyip is and always has been a maniac . He's already set Turkey back decades ! @EU_Commission,non-rumor
682996350909157376,682996350909157376_19,1,20,2,32,"@TelegraphNews @BullshineBilly Erdogan reached his stop : ' Democracy is like a bus ride , when I reach my stop , I get off  """,non-rumor
682996350909157376,682996350909157376_20,1,21,2,32,@TelegraphNews @Hevallo este morfético parece que está reencarnado,non-rumor
682996350909157376,682996350909157376_21,1,22,2,32,#Jews - #Kurds  nTurkey's president says all he wants is same powers as Hitler $URL$ #erdogan #hitler @TelegraphNews,non-rumor
682996350909157376,682996350909157376_22,1,23,2,32,@TelegraphNews @Negation2010 Delusion .,non-rumor
682996350909157376,682996350909157376_23,1,24,2,32,@TelegraphNews @Telegraph $URL$,non-rumor
682996350909157376,682996350909157376_24,1,25,2,32,@TelegraphNews umarım sonlarida aynı olur amin,non-rumor
682996350909157376,682996350909157376_25,1,26,2,32,@TelegraphNews @Uzaymekigi__ $URL$,non-rumor
682996350909157376,682996350909157376_26,1,27,2,32,"@simsekogun @ceydak sene 2015 , ve baskanlik sistemi ornegi icin 75 sene evveli akliniza geliyorsa yer etmis demektir . Hersey net .",non-rumor
682996350909157376,682996350909157376_27,1,28,2,32,@TelegraphNews @RichardJSpencer there was no constitutional obstacles for him to run the 4th or 10th time . party bylaws were allowing only 3,non-rumor
682996350909157376,682996350909157376_28,1,29,2,32,"@TelegraphNews he NEVER said that .. stop misleading the people with fake headlines , please",non-rumor
682996350909157376,682996350909157376_29,1,30,2,32,. @TelegraphNews either the Telegraph employed some really stupid editors or just doing embedded journalism at it's best !,non-rumor
682996350909157376,682996350909157376_30,1,31,2,32,@TelegraphNews Amna kodumun ingiliz gazetesi eyfele gel onunde bekliyorum .,non-rumor
682996350909157376,682996350909157376_31,1,32,2,32,"@TelegraphNews @conelus what else is new ,",non-rumor
682996350909157376,682996350909157376_32,1,33,2,32,"@TelegraphNews @izmirhareketi  nDünya çözmüş  "" fikri neyse zikri de odur  """,non-rumor
682996350909157376,682996350909157376_33,1,34,2,32,"@TelegraphNews @LatuffCartoons hi , erdoğan said : when you look at Hitler's Grtmany , you'll see ıt there .",non-rumor
682996350909157376,682996350909157376_34,1,35,2,32,@TelegraphNews şerefınızı mıkeyım habercisisiniz sız ..,non-rumor
682996350909157376,682996350909157376_35,1,36,2,32,@TelegraphNews @HevalBagokk Kelle ve dusunceler ayni TAYYİP RECEP HİTLER,non-rumor
682996350909157376,682996350909157376_36,1,37,2,32,@TelegraphNews @hzmt_ . Propagandanın Kötüsü Olmaz,non-rumor
682996350909157376,682996350909157376_37,1,38,2,32,"@TelegraphNews @taliptuncer1 are Erdogan ILUMINATY too , because Stalin , Hitler and many another in that time be iluminatty , not only Hitler",non-rumor
682996350909157376,682996350909157376_38,1,39,2,32,@TelegraphNews @jnsbmi Wouldn't be happy with what the ruler of Saudi enjoys ?,non-rumor
682996350909157376,682996350909157376_39,1,40,2,32,"@TelegraphNews @dilkocer Authoritarianism of empires , a commentary to why some academics had developed a concept they called democracy ?",non-rumor
682996350909157376,682996350909157376_40,1,41,2,32,@TelegraphNews @TarekFatah he might end up the same way . In a bunker a bullet .,non-rumor
682996350909157376,682996350909157376_41,1,42,2,32,@TelegraphNews @frank8427zz9za √ √ One of these days this Turk will go too far ! ! .,non-rumor
682996350909157376,682996350909157376_42,1,43,2,32,@TelegraphNews @RoniJarablus Its same.Erdo fuck,non-rumor
682996350909157376,682996350909157376_43,1,44,2,32,@TelegraphNews @TarekFatah He seems trustworthy ...,non-rumor
682996350909157376,682996350909157376_44,1,45,2,32,"@TelegraphNews @TarekFatah notice the resemblance too ? If he gets those powers , everyone will lose their individual freedom",non-rumor
682996350909157376,682996350909157376_45,1,46,2,32,@TelegraphNews @Irmak_Ye WHAT THE HELL ? ! ! !,non-rumor
682996350909157376,682996350909157376_46,1,47,2,32,@iloledwaskek There's a video of this . Why don't you watch it . He backtracks now that he sees the world mocking him but he said it . Own it .,non-rumor
682996350909157376,682996350909157376_47,1,48,2,32,@TelegraphNews @TarekFatah #antisemitism n #totalitarianism r common ideologies to both #nazism n #islamism,non-rumor
682996350909157376,682996350909157376_48,1,49,2,32,@TelegraphNews @kothari_s welcome to the EU .,non-rumor
682996350909157376,682996350909157376_49,1,50,2,32,@TelegraphNews @FZ0123  nHitler is enVogue in these days $URL$,non-rumor
682996350909157376,682996350909157376_50,1,51,2,32,@TelegraphNews @TarekFatah and @INCIndia accuse @narendramodi of being #Hitler . #Kaliyug .  nGod save pagans !  n @BDUTT @dna @TimesNow @NewsX,non-rumor
682996350909157376,682996350909157376_51,1,52,2,32,@TelegraphNews @BBassem7 $URL$,non-rumor
682996350909157376,682996350909157376_52,1,53,2,32,@TelegraphNews @jan_ussen any chance Erdo-hooli-gan could use another example than the abdominable Adolf ? ! M,non-rumor
682996350909157376,682996350909157376_53,1,54,2,32,@TelegraphNews Why is it that its all the nutters drawn to power ...,non-rumor
682996350909157376,682996350909157376_54,1,55,2,32,@OffencePolice @TelegraphNews then Turncoat is nuts ! ! !,non-rumor
682996350909157376,682996350909157376_55,1,56,2,32,@TelegraphNews @ArnoldBeizer I think I'm losing my mind,non-rumor
682996350909157376,682996350909157376_56,1,57,2,32,@Swissairliner @TelegraphNews @justfightX $URL$,non-rumor
682999206290829312,682999206290829312,None,1,2,18,underrated person of the year 2015 candidate — the prime minister of singapore URL URL,non-rumor
682999206290829312,682999206290829312_1,1,2,2,18,"@arstechnica thanks for sharing Ars Technica , have a great Saturday :) ( insight by $URL$ )",non-rumor
682999206290829312,682999206290829312_2,1,3,2,18,@arstechnica  nHe should be a mayor of San Francisco,non-rumor
682999206290829312,682999206290829312_3,1,4,2,18,@arstechnica cc @SkyZeLimit,non-rumor
682999206290829312,682999206290829312_4,1,5,2,18,@arstechnica are you fucking kidding me with this shit ?,non-rumor
686657138270277634,686657138270277634,None,1,2,16,photos of the day URL URL,non-rumor
686657138270277634,686657138270277634_1,1,2,2,16,@nytimesphoto @nytimes,non-rumor
686657138270277634,686657138270277634_2,1,3,2,16,@nytimesphoto @DeniseDresserG,non-rumor
686657138270277634,686657138270277634_3,1,4,2,16,"@nytimesphoto @nytimes Bowie kept us excited on , what's up ? and what's new ?",non-rumor
686666933949837312,686666933949837312,None,1,2,15,"the guardian front page , tuesday 12 january 2016 : david bowie 1947-2016 URL",non-rumor
686666933949837312,686666933949837312_1,1,2,2,15,@guardiannews There is no other news . Great cover .,non-rumor
686666933949837312,686666933949837312_2,1,3,2,15,@guardiannews @edgarwright beautiful .,non-rumor
686666933949837312,686666933949837312_3,1,4,2,15,@guardiannews @PantiBliss gorgeous !,non-rumor
686666933949837312,686666933949837312_4,1,5,2,15,@guardiannews Really ? You couldn't find any news ?,non-rumor
686666933949837312,686666933949837312_5,1,6,2,15,@guardiannews Bravo .,non-rumor
686666933949837312,686666933949837312_6,1,7,2,15,@guardiannews stunning,non-rumor
686666933949837312,686666933949837312_7,1,8,2,15,@guardiannews @claudialance goodbye Starman ⭐ ❤,non-rumor
686666933949837312,686666933949837312_8,1,9,2,15,@guardiannews @edgarwright how do I get this ? I live in the US,non-rumor
686666933949837312,686666933949837312_9,1,10,2,15,@guardiannews he gave all of us hope :-(,non-rumor
687274510643511296,687274510643511296,None,1,3,27,"the oregon militia idiots would like you to stop mailing them dildos , please URL URL",non-rumor
687274510643511296,687274510643511296_1,1,2,3,27,@Gawker you a democrat ?,non-rumor
687274510643511296,687274510643511296_2,1,3,3,27,@Gawker @mikefreemanNFL There are already plenty of dildos there .. dressed in camo .,non-rumor
687274510643511296,687274510643511296_3,1,4,3,27,@Gawker $URL$,non-rumor
687274510643511296,687274510643511296_4,1,5,3,27,@Gawker Because they have enough ! #FrenchVanillaCreamer otoh $URL$,non-rumor
687274510643511296,687274510643511296_5,1,6,3,27,@Gawker @ConnieAguilar,non-rumor
687274510643511296,687274510643511296_6,1,7,3,27,@Gawker I can't stop laughing !,non-rumor
687274510643511296,687274510643511296_7,1,8,3,27,@Gawker @joshjonsmith Mail them these instead ! $URL$,non-rumor
687274510643511296,687274510643511296_8,1,9,3,27,@Gawker @LesBowen @jawillie What goes on under the blue tarp stays under the blue tarp,non-rumor
687274510643511296,687274510643511296_9,1,10,3,27,@Gawker wait ... how are they getting mail in the first place ?,non-rumor
687274510643511296,687274510643511296_10,1,11,3,27,@Gawker You know this story is going to make people send more sex toys right .,non-rumor
687274510643511296,687274510643511296_11,1,12,3,27,@Gawker @CassandraRules so a gallon of KY now ?,non-rumor
687274510643511296,687274510643511296_12,1,13,3,27,@Gawker which will mean a truckload by tommorow and funny bit is they aint even being surrounded because no one gives a s * * t,non-rumor
687274510643511296,687274510643511296_13,1,14,3,27,@Gawker This makes me 12 kinds of happy .,non-rumor
687274510643511296,687274510643511296_14,1,15,3,27,@Gawker @WuShocks #SendMoreDildos,non-rumor
687274510643511296,687274510643511296_15,3,16,3,27,@stixbradley @Gawker @mikefreemanNFL get rekt,non-rumor
687409983139495939,687409983139495939,None,1,2,28,governor whose marriage would have been a crime 50 years ago : we've never had racist laws URL URL,non-rumor
687409983139495939,687409983139495939_1,1,2,2,28,@Gawker Self delusion on a hundred thousand trillion .,non-rumor
687409983139495939,687409983139495939_2,1,3,2,28,@Gawker @Karnythia and if she never spoke of her heritage she could pass for white ... Most do if they can ... The white card has privilege,non-rumor
687409983139495939,687409983139495939_3,1,4,2,28,@Gawker @HylianTom $URL$,non-rumor
687409983139495939,687409983139495939_4,1,5,2,28,@Gawker this is #exasperating Wasn't the #ConfederateFlag just ...  n #GovNikkiHaley #YouLie #IAINTsayinBUTImJustSayiN $URL$,non-rumor
687409983139495939,687409983139495939_5,1,6,2,28,@Gawker @truthdogg If only it were true,non-rumor
687409983139495939,687409983139495939_6,1,7,2,28,@Gawker The Governor might want to check that ... just sayin ',non-rumor
687409983139495939,687409983139495939_7,1,8,2,28,@Gawker @GreatDismal You know nothing Nikki Haley .,non-rumor
687409983139495939,687409983139495939_8,1,9,2,28,@Gawker @RealSamMartin @nikkihaley She is just the TBagger Of The Month . One in a long line of people who go #Durp .,non-rumor
687409983139495939,687409983139495939_9,1,10,2,28,@Gawker @txvoodoo She's a twit . * live tweeted from inside South Carolina * * help me *,non-rumor
687409983139495939,687409983139495939_10,1,11,2,28,"@Gawker @Barbie892 Gov . H is a dolt of the highest order ,   . #StopGOP",non-rumor
687409983139495939,687409983139495939_11,1,12,2,28,@Gawker @ReaganGomez WHY DO THEY KEEP GIVING HER CREDIT FOR REMOVING THE FLAG ? SHE WAS FORCED TO !,non-rumor
687409983139495939,687409983139495939_12,1,13,2,28,@Gawker @KatieMargareta she's the Indian Sarah Palin .,non-rumor
687409983139495939,687409983139495939_13,1,14,2,28,@Gawker @GreatDismal @nikkihaley R stands for racist . GOP is racist . Time to stand behind your words Nikki and denounce your party .,non-rumor
687409983139495939,687409983139495939_14,1,15,2,28,@Gawker Ideological stupidity is the worst kind .,non-rumor
687409983139495939,687409983139495939_15,1,16,2,28,"@Gawker @nikkihaley What do your parents , siblings say about your comments ?",non-rumor
687537772970684417,687537772970684417,None,1,2,13,jakarta attacks : #kamitidaktakut hashtag shows indonesians are not afraid URL,non-rumor
687537772970684417,687537772970684417_1,1,2,2,13,@guardiannews @guardian @derrickg745 #KamiTidakTakut most of the world is with you .,non-rumor
687537772970684417,687537772970684417_2,1,3,2,13,@guardiannews @guardian You all are in our prayers be strong,non-rumor
687643002240679936,687643002240679936,None,1,2,26,"three men found guilty of involvement in "" largest burglary in english legal history "" at hatton garden URL",non-rumor
687643002240679936,687643002240679936_1,1,2,2,26,@BBCBreaking  n  nسري جدا : يتحرش بضيفته على المباشر شاهد ! ! ! :o nhttps :/ / $URL$,non-rumor
687643002240679936,687643002240679936_2,1,3,2,26,@BBCBreaking @BBCNews who is making the movie version ?,non-rumor
687643002240679936,687643002240679936_3,1,4,2,26,"@BBCBreaking @BBCNews where were Cameron , IDS and Osborne while all this happened ...",non-rumor
687643002240679936,687643002240679936_4,1,5,2,26,@BBCBreaking @BBCNews @derrickg745 watching press conference on the Olympics you think this is more important you're a load of jokers .,non-rumor
687643002240679936,687643002240679936_5,1,6,2,26,@BBCBreaking @BBCNews dhagoolyaasha caalamka salaam waxbarashada gaalkacyo cabdulaahi faarah deaf English galmudug dhagoolyaasha caalamka,non-rumor
687643002240679936,687643002240679936_6,1,7,2,26,@BBCBreaking do act decisively lest wrongful arrest < > #nnk,non-rumor
687643002240679936,687643002240679936_7,1,8,2,26,@BBCBreaking @BBCNews like an audition for Cocoon,non-rumor
687643002240679936,687643002240679936_8,1,9,2,26,@BBCBreaking @BBCNews Make it film for 2017 .,non-rumor
687643002240679936,687643002240679936_9,1,10,2,26,@BBCBreaking Discuss your views on political news and articles here $URL$,non-rumor
687643002240679936,687643002240679936_10,1,11,2,26,@bbcbreaking isen't good 4 more information at the level of tech .,non-rumor
687643002240679936,687643002240679936_11,1,12,2,26,"$RESERVED$ @BBCBreaking : Three men found guilty of involvement in  "" largest burglary in English ... $URL$ $URL$",non-rumor
687643002240679936,687643002240679936_12,1,13,2,26,@BBCBreaking Shocking news & more news released $URL$ $URL$ #kamitidaktakut we are not afraid,non-rumor
687643002240679936,687643002240679936_13,1,14,2,26,"@BBCBreaking @BBCNews . Bye , morons .",non-rumor
687643002240679936,687643002240679936_14,1,15,2,26,@BBCBreaking @BBCNews repeatedly referring them as old and pensioners ... Combined age of 240 ? ? Who scripted this drivel ?,non-rumor
687643002240679936,687643002240679936_15,1,16,2,26,@BBCBreaking @BBCNews I know its a crime but watching the BBC news made me smile for the first time this week . Oaps behaving badly,non-rumor
687643002240679936,687643002240679936_16,1,17,2,26,@BBCBreaking @BBCNews BBC please stop romanticising these crooks,non-rumor
687643002240679936,687643002240679936_17,1,18,2,26,@BBCBreaking @BBCNews wonder how this compares to the ongoing robbery by m ps and lords over the years described as ' expenses ' ?,non-rumor
687643002240679936,687643002240679936_18,1,19,2,26,@BBCBreaking Is this part of the entertainment inherent in capitalism ?,non-rumor
687643002240679936,687643002240679936_19,1,20,2,26,@BBCBreaking @BBCNews so what sentence have they all received cant seem to see that anywhere ?,non-rumor
687643002240679936,687643002240679936_20,1,21,2,26,@BBCBreaking if they were filmed planning it over a pint then why weren't they stopped ?,non-rumor
687643002240679936,687643002240679936_21,1,22,2,26,@BBCBreaking @BBCNews they came back two days later to finish the job,non-rumor
687643002240679936,687643002240679936_22,1,23,2,26,@BBCBreaking I was wondering if you could help promote my site $URL$ & $URL$ I extremely xxx,non-rumor
687643002240679936,687643002240679936_23,1,24,2,26,@BBCBreaking @BBCNews,non-rumor
687748306571804672,687748306571804672,None,1,2,27,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman : URL URL,non-rumor
687748306571804672,687748306571804672_1,1,2,2,27,@eonline,non-rumor
687748306571804672,687748306571804672_2,1,3,2,27,@eonline very sorry to see the news about Alan Rickman loved him in Harry Potter as Prof Snape & my all time fave flim Love Actually,non-rumor
687748306571804672,687748306571804672_3,1,4,2,27,@eonline He made the perfect intimidating teacher-we all thought was the villain-turns out to be protector and savior . Beloved actor ! ! !,non-rumor
687748306571804672,687748306571804672_4,1,5,2,27,@eonline so sad . Rest in peace friend !,non-rumor
687984820815851521,687984820815851521,None,1,2,31,jimmy fallon and sesame street characters photobomb families & it's seriously adorable : URL URL,non-rumor
687984820815851521,687984820815851521_1,1,2,2,31,"@eonline this is sooo sweet , Jimmy Fallon is a baby doll , so funny and he has the best skits , winner of the late night wars ! !",non-rumor
687984820815851521,687984820815851521_2,1,3,2,31,@eonline @FallonTonight Who's the Hottie with #TicklemeELMO   @jimmyfallon @SesameWorkshop @sesamestreet,non-rumor
687984820815851521,687984820815851521_3,1,4,2,31,@eonline @FallonTonight @jmjenkins13,non-rumor
687984820815851521,687984820815851521_4,1,5,2,31,@eonline @FallonTonight @jimmyfallon ur amazing ! No ! You're all amazing . #ThankYouJimmyFallonForMakingMeLMAOatWorkAndDisturbingMyCoWorkers,non-rumor
687984820815851521,687984820815851521_5,1,6,2,31,@eonline jeez this man has a gorgeous smile ... #DAMN ! !,non-rumor
687984820815851521,687984820815851521_6,1,7,2,31,@eonline @sugarbear4eva He looks sooo HAPPY ! ! !,non-rumor
687984820815851521,687984820815851521_7,1,8,2,31,@eonline @FallonTonight Both are adorable . Seriously !,non-rumor
688004802245214208,688004802245214208,None,1,2,25,study : minimum wage increases haven't hurt the restaurant industry . URL,non-rumor
688004802245214208,688004802245214208_1,1,2,2,25,@Gawker The study was of modest increases .,non-rumor
688004802245214208,688004802245214208_2,1,3,2,25,@Gawker Corp . Profits R obscenely high because employees are not respected or appreciated . Folks live in poverty so CEOs can be billionaires,non-rumor
688004802245214208,688004802245214208_3,1,4,2,25,@Gawker @erinade The USA is the odd one out . See from The @TheEconomist . $URL$,non-rumor
688021039322894336,688021039322894336,None,1,2,30,"kosovo war crimes court to be set up in the hague , dutch government says URL",non-rumor
688021039322894336,688021039322894336_1,1,2,2,30,@BBCBreaking @BBCNews dhagoolyaasha caalamka salaam waran gaalkacyo cabdulaahi faarah deaf engilsh gaalkacyo cabdulaahi faarax,non-rumor
688021039322894336,688021039322894336_2,1,3,2,30,"@BBCBreaking @BBCNews Is that  "" So-Called  "" The Hague ?",non-rumor
688021039322894336,688021039322894336_3,1,4,2,30,". @bbcbreaking that should worry Bush , Cheney , Blair , etc in about 10 years time when Iraq is looked at",non-rumor
688021039322894336,688021039322894336_4,1,5,2,30,@BBCBreaking Have a look in Nth and sth London there was huge gangs of kosovans in late 90 ' s mooching in town centres intimidating locals .,non-rumor
688021039322894336,688021039322894336_5,1,6,2,30,@BBCBreaking ... and court is paid by Arabs countries ...,non-rumor
688021039322894336,688021039322894336_6,1,7,2,30,@BBCBreaking @BBCNews it's a bit late . The killers have legged it.there all in London .,non-rumor
688021039322894336,688021039322894336_7,1,8,2,30,"@BBCBreaking War crimes court should also be set up for ERDOGAN , for the bombings and killings of KURDS in Syria , Iraq and Turkey .",non-rumor
688021039322894336,688021039322894336_8,1,9,2,30,@BBCBreaking @BBCWorld What about Gaza war crimes court ? Netanyahu untouchable ?,non-rumor
688021039322894336,688021039322894336_9,1,10,2,30,". @BBCBreaking Great , when will Bill Clinton be appearing ?",non-rumor
688021039322894336,688021039322894336_10,1,11,2,30,@BBCBreaking bush boys Greg sores run,non-rumor
688021039322894336,688021039322894336_11,1,12,2,30,@BBCBreaking @daily_politics @BBCNews ( looks at watch ) So ... how long has that taken to date ... ?,non-rumor
688021039322894336,688021039322894336_12,1,13,2,30,@BBCBreaking @BBCNews Why has it taken them 25 years to get to this point ? At this rate it'll be 2030 before Blair and Bush are on trial ...,non-rumor
688021039322894336,688021039322894336_13,1,14,2,30,@BBCBreaking yet still crimes against Palestine are ignored,non-rumor
688021039322894336,688021039322894336_14,1,15,2,30,@BBCBreaking Discuss the latest politics news here at $URL$,non-rumor
688021039322894336,688021039322894336_15,1,16,2,30,"@BBCBreaking @1NikolaMirkovic Incarcerate ThaccKrajina and KKL war thug / l those who destroyed our Kosovo Churches , Prosecute WW11 Nazis too",non-rumor
688021039322894336,688021039322894336_16,1,17,2,30,@BBCBreaking @BBCNews There must be no hiding place for war criminals,non-rumor
688021039322894336,688021039322894336_17,1,18,2,30,@BBCBreaking @BBCNews this is a joke you are trying to defend your self and now you are a criminal,non-rumor
688021039322894336,688021039322894336_18,1,19,2,30,@BBCBreaking not able 2 c this they r hving doble standards peple children of a devil . U all have to wait 4 ur end . $URL$,non-rumor
688021039322894336,688021039322894336_19,1,20,2,30,@BBCBreaking @BBCNews tony Blair should be next,non-rumor
688366079396163584,688366079396163584,None,1,3,30,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison URL,non-rumor
688366079396163584,688366079396163584_1,1,2,3,30,"@BBCBreaking @BBCNews A video with a beautiful and peaceful message  nHi watch , like n share this video  nhttps :/ / $URL$",non-rumor
688366079396163584,688366079396163584_2,1,3,3,30,@BBCBreaking @BBCNews nice to see the west trusting Iran for change .,non-rumor
688366079396163584,688366079396163584_3,1,4,3,30,@BBCBreaking @BBCNews funny that,non-rumor
688366079396163584,688366079396163584_4,1,5,3,30,@bbcbreaking I wanna to see peace everywhere .,non-rumor
688366079396163584,688366079396163584_5,1,6,3,30,@BBCBreaking @BBCNews when will Iran stop being so awkward,non-rumor
688366079396163584,688366079396163584_6,1,7,3,30,"@BBCBreaking @BBCNews Don't worry , @realDonaldTrump , @tedcruz and @marcorubio will find a way to turn this into a negative #thanksobama",non-rumor
688366079396163584,688366079396163584_7,1,8,3,30,@BBCBreaking @BBCNews alhamdoulilah,non-rumor
688366079396163584,688366079396163584_8,1,9,3,30,@BBCBreaking @kennycooks Great news .,non-rumor
688366079396163584,688366079396163584_9,1,10,3,30,@BBCBreaking @BBCNews let me guess this is NOT @POTUS fault ? Let the spinning begin !,non-rumor
688366079396163584,688366079396163584_10,1,11,3,30,@BBCBreaking @BBCNews thank you Hassan @HassanRouhani   4F   ❤ ️   4F,non-rumor
688366079396163584,688366079396163584_11,1,12,3,30,@BBCBreaking @DavidCornDC Imagine that,non-rumor
688366079396163584,688366079396163584_12,1,13,3,30,@BBCBreaking @Patta47cake Money Talks & Bullshit Walks Obama & Kerry such good Negotiators they actually think their talks did this #MONEY,non-rumor
688366079396163584,688366079396163584_13,1,14,3,30,". @BBCBreaking @LouiseMensch airstrikes now , or ... ?",non-rumor
688366079396163584,688366079396163584_14,1,15,3,30,@BBCBreaking @BBCNews Iran is sponsoring terrorism in the world $URL$,non-rumor
688366079396163584,688366079396163584_15,1,16,3,30,@BBCBreaking Best of friends now ? Hugs all around . Saudis won't be happy !,non-rumor
688366079396163584,688366079396163584_16,1,17,3,30,@BBCBreaking @BBCNews I am praying that the world will have peace . #peace #wold $URL$,non-rumor
688366079396163584,688366079396163584_17,1,18,3,30,@BBCBreaking @BBCWorld When related to Obama it's really easy to scoop that fire sale of TV journalism--Fox News .,non-rumor
688366079396163584,688366079396163584_18,1,19,3,30,@BBCBreaking $URL$,non-rumor
688366079396163584,688366079396163584_19,7,20,3,30,"@dougmmcrae @BBCBreaking @BBCNews GOP presidential field :  "" zOMG ! Now Obama's letting JOURNALISTS walk free ! ! ! JOURNALISTS FOR GOD'S SAKE !  """,non-rumor
688366079396163584,688366079396163584_20,1,21,3,30,@BBCBreaking thank you Obama !,non-rumor
688366079396163584,688366079396163584_21,1,22,3,30,"@BBCBreaking @BBCNews I wonder what fault the  "" T  "" ( party formerly known as the GOP ) will find in Obama for this ?",non-rumor
688366079396163584,688366079396163584_22,1,23,3,30,"@BBCBreaking @BBCNews Even * more * oil on the market ? And less use , what w new efficiencies and world economic trouble , esp in China ?",non-rumor
688366079396163584,688366079396163584_23,1,24,3,30,"@BBCBreaking all good , nice to see things improve with relations with Iran",non-rumor
688366079396163584,688366079396163584_24,1,25,3,30,"@BBCBreaking @BBCNews A kinder , gentler America is getting things done under Obama's watch . Republican Pres will change all that .",non-rumor
688366079396163584,688366079396163584_25,1,26,3,30,@BBCBreaking @BBCNews proof that diplomacy works #POTUS,non-rumor
688366079396163584,688366079396163584_26,1,27,3,30,@BBCBreaking @BBCNews it's about time !,non-rumor
688366079396163584,688366079396163584_27,1,28,3,30,@PoliTriXwithV @BBCBreaking @BBCNews yes,non-rumor
688366079396163584,688366079396163584_28,1,29,3,30,"@BBCBreaking @BBCNews didn't Obama give iran one of our military fighter jets ,",non-rumor
688366079396163584,688366079396163584_29,7,30,3,30,@dougmmcrae @BBCBreaking @realDonaldTrump @tedcruz @marcorubio I know right ? They're spin Doctors . They don't like any + news under POTUS,non-rumor
688366079396163584,688366079396163584_30,1,31,3,30,@BBCBreaking @BBCNews the power of diplomacy ...,non-rumor
688366079396163584,688366079396163584_31,1,32,3,30,@BBCBreaking @BBCNews diplomacy works !,non-rumor
688366079396163584,688366079396163584_32,1,33,3,30,"@BBCBreaking :  "" Iran announces that Washington Post reporter Jason Rezaian and three Iranian …  "" # 1 in #Nigeria $URL$",non-rumor
688366079396163584,688366079396163584_33,1,34,3,30,@BBCBreaking @BBCNews fantastic news !,non-rumor
688366079396163584,688366079396163584_34,1,35,3,30,"@BBCBreaking @BBCNews well yea , $ 150 billion they better get out !",non-rumor
688366079396163584,688366079396163584_35,1,36,3,30,@BBCBreaking - Louie Gohmert weeps bitterly that Obama didn't bomb Tehran when he had the excuse,non-rumor
688366079396163584,688366079396163584_36,1,37,3,30,@BBCBreaking @BBCNews Thank God for that .,non-rumor
688366079396163584,688366079396163584_37,1,38,3,30,@BBCBreaking @BBCWorld #DIPLOMACYWORKS #prisonersRfree,non-rumor
688366079396163584,688366079396163584_38,1,39,3,30,"@BBCBreaking :  "" Iran announces that Washington Post reporter Jason Rezaian and three Iranian …  "" # 1 in #Ireland $URL$",non-rumor
688366079396163584,688366079396163584_39,1,40,3,30,@BBCBreaking @BBCNews BREAKING NEWS ! 80 % of democrats can not spell Iran .,non-rumor
688366079396163584,688366079396163584_40,1,41,3,30,"@BBCBreaking :  "" Iran announces that Washington Post reporter Jason Rezaian and three Iranian Americans …  "" # 1 in #Japan $URL$",non-rumor
